"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6RqBfcw8zOxIfQORoiimDh","WHAT'S IT GONNA TAKE","spotify:artist:7zkwepHPyac6tCYl0fL0co","ASTN","spotify:album:3NxTfjuRvlRzNIEeCXPgNk","IT'S NOT THAT SERIOUS","spotify:artist:7zkwepHPyac6tCYl0fL0co","ASTN","2021-06-04","https://i.scdn.co/image/ab67616d0000b27327ececb8e7cb58207117ce2c","1","3","196798","https://p.scdn.co/mp3-preview/dbd70957d49f753635347c6de38b0e285ae09740?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:rileybrady0","2021-12-05T02:39:41Z"
"spotify:track:4UoOaaxDdx9ndmdg3mbc83","Another Time","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","spotify:album:0gpxUkqSnLwD50aaRir6jH","Yes Lawd!","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","2016-10-21","https://i.scdn.co/image/ab67616d0000b273cc186f1bfb7589712e2a881f","1","18","147573","https://p.scdn.co/mp3-preview/663d5d62841d1b75a42f52767e296cba843d2d70?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:rileybrady0","2021-12-05T03:31:54Z"
"spotify:track:1UrxBDCv9kDRIBUc2oskNR","Gidget (feat. Anderson .Paak & T.Nava)","spotify:artist:4596e2d3KmYzAeVenjCxfj, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:30Utx0xoArdV237AnYyu6o","Free Nationals, Anderson .Paak, T.Nava","spotify:album:53oqFs4q8sfqH6IPiyleEN","Free Nationals","spotify:artist:4596e2d3KmYzAeVenjCxfj","Free Nationals","2019-12-13","https://i.scdn.co/image/ab67616d0000b273d93501aba7bc1140aac628c6","1","6","219243","https://p.scdn.co/mp3-preview/de92aa86ad0fa579b8b0a15a3610045aace0b3af?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:rileybrady0","2021-12-05T03:32:34Z"
"spotify:track:7oeNO6HoCTIHIuoNUp2Ur4","kometostai.aintreallynootherwaytoputitro","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:7udRpnIdi1SS0oaLFsVwrD","Hud Dreems","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2015-05-05","https://i.scdn.co/image/ab67616d0000b273d77558e339f469b04a88d656","1","1","73897","https://p.scdn.co/mp3-preview/55171ca3de403d0a0864472a33723367d7330a8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:rileybrady0","2021-12-05T03:33:56Z"
"spotify:track:3TUtkvl0F9btPFS2IlCVLj","Maykesince","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:3vumrxUeMkDX48HrozJgkx","Anthology","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2013-06-25","https://i.scdn.co/image/ab67616d0000b27385a8771300262f883aa079c4","1","13","74266","https://p.scdn.co/mp3-preview/b2bbdbb91c44a3526f73d258ff705f12a2644a13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:rileybrady0","2021-12-05T03:34:57Z"
"spotify:track:1bda1uGY3RK54S59aNq4f7","My Favorite Fish","spotify:artist:6sHCvZe1PHrOAuYlwTLNH4","Gus Dapperton","spotify:album:5qksOjQg04M7ezOESSoUgN","My Favorite Fish","spotify:artist:6sHCvZe1PHrOAuYlwTLNH4","Gus Dapperton","2019-01-24","https://i.scdn.co/image/ab67616d0000b2730bf920e769c0b8e4ff9ac812","1","1","215675","","false","33","spotify:user:rileybrady0","2021-12-05T03:35:48Z"
"spotify:track:3q6ygCZID0OKj6MUxInB48","Lil Thing","spotify:artist:49O0SPoCoTiK2Nn2tOaHyU","Knox Fortune","spotify:album:5O6eW5bi510qtocKvmRqs7","Lil Thing","spotify:artist:49O0SPoCoTiK2Nn2tOaHyU","Knox Fortune","2017-07-21","https://i.scdn.co/image/ab67616d0000b2738c3cd31c62793ffca477ce6b","1","1","206967","https://p.scdn.co/mp3-preview/3832e6cab21f7f60713261491d658c2f2dbc78b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:rileybrady0","2021-12-05T03:38:05Z"
"spotify:track:0YMe6PHRbeDcN7KJdCG0bW","The Dress","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","spotify:album:4E691gbRgo2Zb6ToII2DWO","Absolutely","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","2021-11-05","https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6","1","6","184767","https://p.scdn.co/mp3-preview/336650e962ef2f8eabc88813cf190f0ed098903e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:rileybrady0","2021-12-05T03:39:11Z"
"spotify:track:49FA0CCwP0GmIVbPzBqjD4","Big Mike's","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","spotify:album:4E691gbRgo2Zb6ToII2DWO","Absolutely","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","2021-11-05","https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6","1","1","275638","https://p.scdn.co/mp3-preview/2c1d51e27e3856444bb0121bf75dd5e4f7ea3a2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:rileybrady0","2021-12-05T03:39:38Z"
"spotify:track:5rd05wfFk3oD0ieENKcrLi","Did You See It?","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","spotify:album:4E691gbRgo2Zb6ToII2DWO","Absolutely","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","2021-11-05","https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6","1","8","74611","https://p.scdn.co/mp3-preview/767f6957386e37c28ddb0e6b90e7b3471725a4bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:rileybrady0","2021-12-05T03:39:53Z"
"spotify:track:5psl7bZImUdYdKfajE2r2v","6 Five Heartbeats (feat. Vince Staples)","spotify:artist:0eVyjRhzZKke2KFYTcDkeu, spotify:artist:68kEuyFKyqrdQQLLsmiatm","The Alchemist, Vince Staples","spotify:album:0bFVjwPABfPBSWimES0TJ6","This Thing Of Ours 2","spotify:artist:0eVyjRhzZKke2KFYTcDkeu","The Alchemist","2021-10-08","https://i.scdn.co/image/ab67616d0000b273feb253fe0c3818cec0718519","1","5","114092","https://p.scdn.co/mp3-preview/25ecd38924dce3d44c222b0e8ce6fbacf51e87e2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","spotify:user:rileybrady0","2021-12-05T03:40:13Z"
"spotify:track:3jHdKaLCkuNEkWcLVmQPCX","BEST INTEREST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","spotify:album:5iUwaD3wFVwfaAfs9Z0eCh","BEST INTEREST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2020-01-25","https://i.scdn.co/image/ab67616d0000b273ab8995f18dc3dd9f34a6acd4","1","1","127921","https://p.scdn.co/mp3-preview/7ed5aa522210e831a0d99ac0c2551164b905286c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:rileybrady0","2021-12-05T03:40:38Z"
"spotify:track:1UxaMyv8fp1nJb1dKLEH67","Best One (Remix)","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","spotify:album:2ReXvwHIanvUYotGkSdr1d","Yes Lawd! Remixes","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","2017-11-17","https://i.scdn.co/image/ab67616d0000b273a317febad1d6fa6b75c6f064","1","4","192294","https://p.scdn.co/mp3-preview/2f65b9664f35764b22eedf0d006d1d4566a00ef9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","29","spotify:user:rileybrady0","2021-12-07T18:07:33Z"
"spotify:track:48WidxP9CqyYtk97pwGZ3c","Wasting Time ( feat. Drake & The Neptunes )","spotify:artist:3tlXnStJ1fFhdScmQeLpuG, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:0KuF7reCTOZwV7YJnHQqgr","Brent Faiyaz, Drake, The Neptunes","spotify:album:2brWccDLT5vREu0FxqH6Az","Wasting Time ( feat. Drake & The Neptunes )","spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","2021-07-01","https://i.scdn.co/image/ab67616d0000b27384468d9c5280ff4addc99e50","1","1","301304","https://p.scdn.co/mp3-preview/9855d168f8d7dbfd286be1799c6d9263778b4f72?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","spotify:user:rileybrady0","2021-12-10T00:57:45Z"
"spotify:track:5kUgMxXcpAdsnKumXs4J5Z","2010","spotify:artist:3A5tHz1SfngyOZM2gItYKu","Earl Sweatshirt","spotify:album:3BO8pSV1AMv2UkE80FHMR3","2010","spotify:artist:3A5tHz1SfngyOZM2gItYKu","Earl Sweatshirt","2021-11-19","https://i.scdn.co/image/ab67616d0000b2730c0f1ed5ab39b67792d5b6b1","1","1","148027","https://p.scdn.co/mp3-preview/d6d33e1a5246b8a80444604d8e232fcdab187924?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","spotify:user:rileybrady0","2021-12-13T03:17:48Z"
"spotify:track:34YiJA23LJAiqVYV448ySG","Suede (Uptwnmixx)","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","spotify:album:2ReXvwHIanvUYotGkSdr1d","Yes Lawd! Remixes","spotify:artist:6PEMFpe3PTOksdV4ZXUpbE, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","NxWorries, Anderson .Paak, Knxwledge","2017-11-17","https://i.scdn.co/image/ab67616d0000b273a317febad1d6fa6b75c6f064","1","11","137021","https://p.scdn.co/mp3-preview/24285494637289fb11b717944faf3caf92740597?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","spotify:user:rileybrady0","2021-12-13T03:17:52Z"
"spotify:track:3xSEiVqKlhhoblSxbfCtUR","Tabula Rasa (feat. Armand Hammer)","spotify:artist:3A5tHz1SfngyOZM2gItYKu, spotify:artist:3SCI7sXHUZIeDKMWC5NT9C","Earl Sweatshirt, Armand Hammer","spotify:album:4UvC1cEP1VmZeFMvbCtHkw","Tabula Rasa (feat. Armand Hammer)","spotify:artist:3A5tHz1SfngyOZM2gItYKu, spotify:artist:3SCI7sXHUZIeDKMWC5NT9C","Earl Sweatshirt, Armand Hammer","2021-12-10","https://i.scdn.co/image/ab67616d0000b273dc824d9723a775644d711ed5","1","1","251799","https://p.scdn.co/mp3-preview/1faa05cfbbeb488ae80cd192b0a96528ea4a7d17?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","spotify:user:rileybrady0","2021-12-13T03:17:54Z"
"spotify:track:4d6z0mKVcnhE5x0YWvTexh","first order of business","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","spotify:album:3r46DPIQeBQbjvjjV5mXGg","The Melodic Blue","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","2021-09-10","https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39","1","14","168758","https://p.scdn.co/mp3-preview/d37d288907c53cf0c333388c5af880b55150868e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","spotify:user:rileybrady0","2021-12-13T03:18:01Z"
"spotify:track:5f7o3LJTV6ar3MQRD4KXhG","Leaders of Tomorrow (Intro)","spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","spotify:album:2h8RTxYBE8eNvSrB7quw9N","Disco!","spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","2021-06-21","https://i.scdn.co/image/ab67616d0000b273057d13ec96088b165c856899","1","3","178000","","true","9","spotify:user:rileybrady0","2021-12-13T03:18:08Z"
"spotify:track:2Yv2mHzr5AQavVdwQjEokV","Hand Me Downs","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:5sY6UIQ32GqwMLAfSNEaXb","Circles","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2020-01-17","https://i.scdn.co/image/ab67616d0000b27326b7dd89810cc1a40ada642c","1","8","298440","https://p.scdn.co/mp3-preview/dc984808e38b669f6bbc2320be5071507da50d7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:rileybrady0","2021-12-13T03:41:11Z"
"spotify:track:43ouKEbDr397DJEd0Oe2ap","Run","spotify:artist:0LklyUMMUhpIjMgYHlV0hN","Chicano Batman","spotify:album:4pDImKyFK8QQKf1wvqwnFg","Freedom Is Free","spotify:artist:0LklyUMMUhpIjMgYHlV0hN","Chicano Batman","2017-03-03","https://i.scdn.co/image/ab67616d0000b273d44f7c66b06e027d49ef0e2e","1","10","288333","","false","0","spotify:user:rileybrady0","2021-12-13T03:41:56Z"
"spotify:track:6u3CPnFMKANYgfdiifFOiJ","Gravity (feat. Tyler, The Creator)","spotify:artist:3tlXnStJ1fFhdScmQeLpuG, spotify:artist:5BozIJTTNCufaZpjhy2der, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Brent Faiyaz, DJ Dahi, Tyler\, The Creator","spotify:album:6ymw9w3tGhxVGBskQAhsvm","Gravity (feat. Tyler, The Creator)","spotify:artist:3tlXnStJ1fFhdScmQeLpuG, spotify:artist:5BozIJTTNCufaZpjhy2der","Brent Faiyaz, DJ Dahi","2021-01-29","https://i.scdn.co/image/ab67616d0000b27312bb288c1f093c654fb3563f","1","1","214692","https://p.scdn.co/mp3-preview/0e9e1f039de571ab36e253d2c2e6398c4e6f1d3d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","spotify:user:rileybrady0","2021-12-13T03:42:26Z"
"spotify:track:6lIRYe72fn1pf7TNqfI0ul","Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)","spotify:artist:6iWuBN32BqCJAeXW6o3nil, spotify:artist:0NB5HROxc8dDBXpkIi1v3d, spotify:artist:4Qz5J3GBpmR1LcPgqFbzlW, spotify:artist:4iMO20EPodreIaEl8qW66y, spotify:artist:5MaQlvNGOaTj39apHsXVq1, spotify:artist:4pcfFC9isxezJyTwbV1nIp, spotify:artist:3DmNosRs1GoM9BJPJmsul0","Cautious Clay, Remi Wolf, sophie meiers, Still Woozy, Claud, Melanie Faye, HXNS","spotify:album:6VA0Ybh6uHkRpCf1pKhlzh","Cheesin'","spotify:artist:6iWuBN32BqCJAeXW6o3nil, spotify:artist:0NB5HROxc8dDBXpkIi1v3d, spotify:artist:4Qz5J3GBpmR1LcPgqFbzlW","Cautious Clay, Remi Wolf, sophie meiers","2020-04-22","https://i.scdn.co/image/ab67616d0000b273c9041c54ada6448f089fecd8","1","1","138000","https://p.scdn.co/mp3-preview/5af56b5109850d0d28e9ff5ebbb8b80109fbcff5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:rileybrady0","2021-12-13T03:42:33Z"
"spotify:track:75TDPu9k7Yv3IovdYaNCwk","Cooks","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","spotify:album:6P5uQurlsYMrmOgGRd3xpz","Cooks","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","2017-07-16","https://i.scdn.co/image/ab67616d0000b273fb4bf66f138bea721c221442","1","1","174105","https://p.scdn.co/mp3-preview/1df2a3e4578149894a7806e11629fe9d22302ddf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:rileybrady0","2021-12-13T03:43:30Z"
"spotify:track:0kpclxUppvkVFP7vFm2qSv","Big Love","spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","spotify:album:2h8RTxYBE8eNvSrB7quw9N","Disco!","spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","2021-06-21","https://i.scdn.co/image/ab67616d0000b273057d13ec96088b165c856899","1","5","214173","","true","10","spotify:user:rileybrady0","2021-12-13T03:43:57Z"
"spotify:track:04tPIGhV32d7ioDrmKNR3S","alarmed!","spotify:artist:1wlzPS1hSNrkriIIwLFTmU, spotify:artist:53xeKWbSRuGgTxViJTAZKC","MIKE, Sideshow","spotify:album:2h8RTxYBE8eNvSrB7quw9N","Disco!","spotify:artist:1wlzPS1hSNrkriIIwLFTmU","MIKE","2021-06-21","https://i.scdn.co/image/ab67616d0000b273057d13ec96088b165c856899","1","2","156375","","true","10","spotify:user:rileybrady0","2021-12-13T03:44:42Z"
"spotify:track:1zm4wE5UxlqWMkaGWcopsj","Avalanche","spotify:artist:2kAP2prnGAq7s3DwRT6s16, spotify:artist:1ybINI1qPiFbwDXamRtwxD","reggie, Smino","spotify:album:3wLd71P517DbiJYR3swVq1","Avalanche","spotify:artist:2kAP2prnGAq7s3DwRT6s16, spotify:artist:1ybINI1qPiFbwDXamRtwxD","reggie, Smino","2021-09-22","https://i.scdn.co/image/ab67616d0000b273b1e218d6bfab2e8649792b98","1","1","148280","https://p.scdn.co/mp3-preview/a15cfaceeb1b3cd013bea9c4323c506489ec33e8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","spotify:user:rileybrady0","2021-12-13T03:44:58Z"
"spotify:track:4SqPtAd2irUOyLoLcOFtkl","I Deserve (w/ NOS.)","spotify:artist:1ybINI1qPiFbwDXamRtwxD, spotify:artist:7iRauMPdOJBF3RiDHKrXTB","Smino, NOS.","spotify:album:1jCHZ0ggPkFnm5b1r5ZY8V","I Deserve (w/ NOS.)","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2021-11-11","https://i.scdn.co/image/ab67616d0000b273aa9344be89f46bc45f105727","1","1","162858","https://p.scdn.co/mp3-preview/a2c4cdb08cbf46fe21f539dc8fe4c336a95da04f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:rileybrady0","2021-12-13T03:46:04Z"
"spotify:track:6LmNmPxViPRou1YAvyg1OS","Stay High - Childish Gambino Version","spotify:artist:4XquDVA8pkg5Lx91No1JxB, spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Brittany Howard, Childish Gambino","spotify:album:5FwiNeZyBHQXH1ppbXqxe0","Jaime (Reimagined)","spotify:artist:4XquDVA8pkg5Lx91No1JxB","Brittany Howard","2021-07-23","https://i.scdn.co/image/ab67616d0000b27332caae08ed1b1ee50296f6da","1","3","218400","https://p.scdn.co/mp3-preview/a48859f70b87130320a6fcfc326298734c9a4360?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:rileybrady0","2021-12-13T03:46:58Z"
"spotify:track:051zam2WDIKOLdu4XYpCaA","Claymore (feat. Smino)","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM, spotify:artist:1ybINI1qPiFbwDXamRtwxD","Isaiah Rashad, Smino","spotify:album:6TQ8nqw43uUOWu7Yqp58ko","The House Is Burning","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","2021-07-30","https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be","1","5","186151","https://p.scdn.co/mp3-preview/e7f35101776dd5224320a89b1c8d9a6c040f6f25?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","spotify:user:rileybrady0","2021-12-13T03:49:38Z"
"spotify:track:39sdlCugrGBsoC4Flos0HO","Love's In Need Of Love Today","spotify:artist:7guDJrEfX3qb6FEbdPA5qi","Stevie Wonder","spotify:album:6YUCc2RiXcEKS9ibuZxjt0","Songs In The Key Of Life","spotify:artist:7guDJrEfX3qb6FEbdPA5qi","Stevie Wonder","1976-09-28","https://i.scdn.co/image/ab67616d0000b2732fee61bfec596bb6f5447c50","1","1","425826","https://p.scdn.co/mp3-preview/d187f4619b024ebd2b6b52ff14a7e78fe418673d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:rileybrady0","2021-12-13T03:52:48Z"
"spotify:track:4IBoDzxcRRRhQ6dozP28aQ","The Caves Of Altamira","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","spotify:album:1Sur33x6g7tvdd9GQnHhhu","The Royal Scam","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","1976-01-01","https://i.scdn.co/image/ab67616d0000b2736ac9fc028a8ba4c13b34a784","1","2","213800","https://p.scdn.co/mp3-preview/96c2a5eae236ea232d555abe09bebdccb19ae69d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:rileybrady0","2021-12-13T03:54:23Z"
"spotify:track:3sqNXrDvCy4nid6XbaA2Cg","Kid Charlemagne","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","spotify:album:1Sur33x6g7tvdd9GQnHhhu","The Royal Scam","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","1976-01-01","https://i.scdn.co/image/ab67616d0000b2736ac9fc028a8ba4c13b34a784","1","1","278800","https://p.scdn.co/mp3-preview/04edfccca747b4dccf807b12e2366dff09d09c4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:rileybrady0","2021-12-13T03:56:50Z"
"spotify:track:0fpBpvvi4D3SSwcQ0f2Ymz","howtokope.","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:0YePXgGfk39Rd1OWgqFKRS","1988","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2020-03-27","https://i.scdn.co/image/ab67616d0000b27339d5d182e08f18df9ca86243","1","7","120720","https://p.scdn.co/mp3-preview/6ed118ecbbff01b9c28d3868489ae05391c88ebd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","spotify:user:rileybrady0","2021-12-13T03:59:58Z"
"spotify:track:0Y3ZB2CPEm2GfBc0UhAOOr","watchwhoukallyourhomie","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:0YePXgGfk39Rd1OWgqFKRS","1988","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2020-03-27","https://i.scdn.co/image/ab67616d0000b27339d5d182e08f18df9ca86243","1","12","89995","https://p.scdn.co/mp3-preview/9432491647b6c12e6da15c1c73933efd4ee3d68a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","32","spotify:user:rileybrady0","2021-12-13T04:02:47Z"
"spotify:track:1Ou3mJUkUDsM5vGPwb3ybO","yourwelkome","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","spotify:album:5UFjmPlX4maVgdKG3y7NWi","10,000 Proof","spotify:artist:17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","2020-06-22","https://i.scdn.co/image/ab67616d0000b27373fc5387ec773f535e4c2536","1","5","150543","https://p.scdn.co/mp3-preview/a301c234ccb89d7961578164716372e6353c33d4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","22","spotify:user:rileybrady0","2021-12-13T04:03:35Z"
"spotify:track:1Hb1IJ9bBCa6wo3fRtexnJ","Shake Me Down","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:0WizSRN8LuMWhliou9PFlg","Thank You Happy Birthday","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2011-01-10","https://i.scdn.co/image/ab67616d0000b2735f1590fb5d2f9e1bed8bb2e8","1","4","211373","https://p.scdn.co/mp3-preview/e024d5676589dfe91419bc3e137ab864da6b01cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:rileybrady0","2021-12-16T15:55:35Z"
"spotify:track:6fkL9CjWmjeV6vfDxTp9OZ","Walk On By","spotify:artist:4frXpPxQQZwbCu3eTGnZEw, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Thundercat, Kendrick Lamar","spotify:album:7vHBQDqwzB7uDvoE5bncMM","Drunk","spotify:artist:4frXpPxQQZwbCu3eTGnZEw","Thundercat","2017-02-24","https://i.scdn.co/image/ab67616d0000b27385c5e6c686ced3e43bae2748","1","10","199136","https://p.scdn.co/mp3-preview/35d882ff477fdb9cbf94bdd8f4c69bb04c9e08ba?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","spotify:user:rileybrady0","2021-12-17T04:21:30Z"
"spotify:track:6R6ihJhRbgu7JxJKIbW57w","Provider","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","spotify:album:7uSaHPXSYaRB3FxLOmatG9","Provider","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","2017-08-27","https://i.scdn.co/image/ab67616d0000b273ea6b1f7e51a387da94f51eb9","1","1","243238","https://p.scdn.co/mp3-preview/07e1ea13e83c52452b1e521e4fda70330f9cc346?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:rileybrady0","2021-12-17T04:21:41Z"
"spotify:track:13UTQPeYjMFgalnk6rQ8sM","Yada Yada","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:0YF8PfcGbsKg5IaFyPnlyY","Ventura","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2019-04-12","https://i.scdn.co/image/ab67616d0000b2733d5b8fe604275dfab677bd0d","1","6","207687","https://p.scdn.co/mp3-preview/90903d155129283c046f71c45d816ee3f5f606b3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:rileybrady0","2021-12-17T04:22:37Z"
"spotify:track:3EG9FJ0ToLfgnc1IG2Z1wz","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:3tlXnStJ1fFhdScmQeLpuG, spotify:artist:4yJHrytMK7mqtKsXVGaBNg","Tyler\, The Creator, Brent Faiyaz, Fana Hues","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2021-06-25","https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4","1","10","588139","https://p.scdn.co/mp3-preview/66796bfda9c591717879f7539555c8eb4c4056df?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","spotify:user:rileybrady0","2021-12-24T03:18:12Z"
